id,dd,mm,zz,pp,departamento,municipio,puesto,mujeres,hombres,total,mesas_domingo,comuna,direccion,latitud,longitud,mesas_presidente_lunes,mesas_presidente_martes_a_jueves,mesas_presidente_viernes,mesas_presidente_sábado,total_mujeres,total_hombres,total_censo,puesto_adscrito_lunes_a_sábado
3910,12,075,99,38,CESAR,AGUACHICA,LA MORENA,61,108,169,1,,ESC. RURAL MIXTA  LA MORENA,8.460930202,-73.57136687,,,,,,,,
3911,12,075,99,41,CESAR,AGUACHICA,LAS ADJUNTAS,66,105,171,1,,ESC. RURAL MIXTA  LAS ADJUNTAS,8.44664,-73.55632,,,,,,,,
3912,12,075,99,43,CESAR,AGUACHICA,LA YEGUERA,116,154,270,1,,ESC. RURAL MIXTA  LA YEGUERA,8.468873741,-73.4905668,,,,,,,,
3913,12,075,99,45,CESAR,AGUACHICA,LOMA  DE CORREDOR,258,321,579,2,,ESC. SANTA  ROSA DE LIMA,8.129856,-73.769167,,,,,,,,
3914,12,075,99,53,CESAR,AGUACHICA,LUCAICAL,160,198,358,2,,ESC. RURAL MIXTA  LUCAICAL,8.351198802,-73.50303914,,,,,,,,
3915,12,075,99,57,CESAR,AGUACHICA,MUCURAS,5,12,17,1,,ESC. RURAL MIXTA  MUCURAS,8.278937,-73.538802,,,,,,,,
3916,12,075,99,59,CESAR,AGUACHICA,NOREAN,307,437,744,3,,ESC. MIXTA  RURAL NOREAN,8.3836505,-73.6180812,,,,,,,,
3917,12,075,99,60,CESAR,AGUACHICA,PATIÑO,261,312,573,2,,ESC. RURAL MIXTA  PATIÑO,8.0839613,-73.6933462,,,,,,,,
3918,12,075,99,63,CESAR,AGUACHICA,CAMPO  AMALIA,119,140,259,1,,ESC. RURAL MIXTA  CAMPO  AMALIA,7.998300647,-73.71363781,,,,,,,,
3919,12,075,99,65,CESAR,AGUACHICA,SAN MIGUEL,95,117,212,1,,ESC. RURAL MIXTA  SAN MIGUEL,8.344671938,-73.49322372,,,,,,,,
3920,12,075,99,71,CESAR,AGUACHICA,SANTA  BARBARA,21,21,42,1,,ESC. RURAL MIXTA  SANTA  BARBARA,8.360432023,-73.46504211,,,,,,,,
3921,12,075,99,75,CESAR,AGUACHICA,SANTA  LUCIA,73,76,149,1,,ESC. RURAL MIXTA  SANTA  LUCIA,8.045197884,-73.6305105,,,,,,,,
3922,12,075,99,80,CESAR,AGUACHICA,SANTA  ROSA DE CARACOL,71,103,174,1,,ESC. RURAL MIXTA  SANTA  ROSA DE,8.368095889,-73.51264382,,,,,,,,
3923,12,075,99,90,CESAR,AGUACHICA,VILLA DE SN ANDRES  DE TOTUMAL,442,474,916,3,,INST. EDUCA.  VILLA DE SAN ANDR,8.256900618,-73.59260819,,,,,,,,
3924,12,075,99,96,CESAR,AGUACHICA,VILLANUEVA,49,60,109,1,,ESCUELA RURAL LA UNION,8.485144439,-73.58173119,,,,,,,,
3925,12,150,01,01,CESAR,AGUSTIN CODAZZI,VILLA OLIMPICA,5284,6065,11349,33,,CALLE 26 N 22 99,10.041026,-73.242693,,,,,,,,
3926,12,150,01,02,CESAR,AGUSTIN CODAZZI,ESCUELA MIXTA  CLUB DE LEONES,3047,2422,5469,16,,CL 15 # 21 - 15,10.034123,-73.239874,,,,,,,,
3927,12,150,02,01,CESAR,AGUSTIN CODAZZI,MEGACOLEGIO NACIONAL,6427,7882,14309,41,,CLL 16 ENTRE CRA 10 Y CRA 7,10.037584,-73.228797,,,,,,,,
3928,12,150,02,02,CESAR,AGUSTIN CODAZZI,ESC. MIXTA  LAS FLORES,5975,4334,10309,30,,KR. 11 A No. 12 A 130,10.031,-73.231,,,,,,,,
3929,12,150,90,01,CESAR,AGUSTIN CODAZZI,INST. EDUC. FCO. DE PAULA  SANTANDER,2440,3101,5541,12,,CL 25 # 14A- 62,10.041414,-73.236135,,,,,,,,
3930,12,150,99,70,CESAR,AGUSTIN CODAZZI,CASACARA,1438,1523,2961,9,,COL. LUIS GIRALDO,9.834949,-73.264822,,,,,,,,
3931,12,150,99,80,CESAR,AGUSTIN CODAZZI,LLERASCA,572,669,1241,4,,COL. SIMON  BOLIVAR,9.859853,-73.240713,,,,,,,,
3932,12,150,99,87,CESAR,AGUSTIN CODAZZI,SAN JACINTO,132,257,389,2,,ESC. SAN JACINTO,10.024534,-73.105363,,,,,,,,
3933,12,150,99,88,CESAR,AGUSTIN CODAZZI,ESCUELA LA PISTA,129,166,295,1,,CGTO SAN JACINTO VDA LA PISTA-RES IND YUKPA  MENKWE,10.095225,-73.083282,,,,,,,,
3934,12,150,99,89,CESAR,AGUSTIN CODAZZI,SICARARE,176,363,539,2,,ESC. PUERTO  EMPANADA,9.934267,-73.174892,,,,,,,,
3935,12,150,99,90,CESAR,AGUSTIN CODAZZI,ESC. ALTO SICARARE,109,197,306,1,,CORREGIMIENTO SICARARE-VEREDA ALTO SICARARE,9.966615,-73.096398,,,,,,,,
3936,12,150,99,91,CESAR,AGUSTIN CODAZZI,ESC. SANTA  CLARA,643,676,1319,4,,CGTO SICARARE-RESGUARDO INDIGENA NANAECHPO,9.942623751,-73.09660077,,,,,,,,
3937,12,170,00,00,CESAR,ASTREA,PUESTO  CABECERA MUNICIPAL,6019,6632,12651,36,,CALLE 5 No  1- 08,9.499527,-73.973782,,,,,,,,
3938,12,170,99,10,CESAR,ASTREA,ARJONA,1350,1478,2828,8,,CLL 5 No 5-55 IE LUIS CARLOS  GALAN SARMIENTO,9.531202,-73.910561,,,,,,,,
3939,12,170,99,15,CESAR,ASTREA,HEBRON,146,151,297,1,,C. E. EZEQUIEL MONTERO,9.517836,-73.862268,,,,,,,,
3940,12,170,99,20,CESAR,ASTREA,LA YE,316,335,651,2,,NUESTRA SEÑORA  DEL CARMEN,9.557195,-73.905959,,,,,,,,
3941,12,170,99,25,CESAR,ASTREA,MONTECRISTO,76,71,147,1,,MONTECRISTO,9.496136,-73.9804993,,,,,,,,
3942,12,170,99,30,CESAR,ASTREA,NUEVA  COLOMBIA,85,105,190,1,,NUEVA  COLOMBIA,9.4970949,-73.9960538,,,,,,,,
3943,12,170,99,75,CESAR,ASTREA,SANTA  CECILIA,173,256,429,2,,I.E. SAN JOSE,9.531394,-73.798656,,,,,,,,
3944,12,180,00,00,CESAR,BECERRIL,PUESTO  CABECERA MUNICIPAL,9012,9809,18821,54,,CARRERA 10 No. 12-35,9.7036974,-73.2875498,,,,,,,,
3945,12,180,99,60,CESAR,BECERRIL,ESTADOS UNIDOS,327,524,851,3,,SALON COMUNAL ESTADOS UNIDOS,9.6240963,-73.2149012,,,,,,,,
3946,12,180,99,70,CESAR,BECERRIL,LA GUAJIRITA,324,411,735,3,,ESC. NUEVA  DE LA GUAJIRITA,9.7541095,-73.321724,,,,,,,,
3947,12,200,01,01,CESAR,BOSCONIA,COL CARLOS  RESTREPO ARAUJO,4576,7222,11798,34,,CLL 27 CR 19 ESQ,9.977593,-73.893002,,,,,,,,
3948,12,200,01,02,CESAR,BOSCONIA,COL MARIA  AUXILIADORA,3068,2566,5634,16,,CR 17 CLL 18A ESQ,9.976,-73.881,,,,,,,,
3949,12,200,02,01,CESAR,BOSCONIA,CONC ESCOL SAN JUAN BOSCO,3454,2935,6389,19,,CR 22 NO 7-120,9.971,-73.89,,,,,,,,
3950,12,200,02,02,CESAR,BOSCONIA,CONC ESCOL ELOY QUINTERO ARAUJ,5168,4029,9197,26,,CR 17 CL 1O ESQ,9.9679201,-73.8846164,,,,,,,,
3951,12,200,99,45,CESAR,BOSCONIA,LOMA  COLORADA,234,364,598,2,,COL NUESTRA SEÑORA  DEL CARMEN,9.9006097,-73.8410747,,,,,,,,
3952,12,225,01,01,CESAR,CURUMANI,I.E. CAMILO  TORRES  RESTREPO,2865,5311,8176,24,,CALLE 2 No 17-03,9.196095,-73.546705,,,,,,,,
3953,12,225,01,02,CESAR,CURUMANI,INSTITUCIÓN EDUCATIVA SAN ISIDRO,3695,1558,5253,15,,CALLE 9 CARRERA 7 ESQ,9.203129,-73.532,,,,,,,,
3954,12,225,01,03,CESAR,CURUMANI,CDI MUNDO DE MARIA  SOFIA,876,841,1717,5,,CALLE 11 N 4A -179,9.1986366,-73.5275216,,,,,,,,
3955,12,225,02,01,CESAR,CURUMANI,INSTITUCIÓN EDUCATIVA SAN JOSE,3180,3257,6437,19,,CALLE 9 No 18-05,9.203083,-73.545099,,,,,,,,
3956,12,225,02,02,CESAR,CURUMANI,ESC MIXTA  LA CRUZ,1749,1449,3198,10,,CARRERA 12 CALLE 13 ESQ,9.205599,-73.537543,,,,,,,,
3957,12,225,99,12,CESAR,CURUMANI,CHAMPAN,244,224,468,2,,ESC. NUEVA  CHAMPAN,9.190057,-73.649004,,,,,,,,
3958,12,225,99,20,CESAR,CURUMANI,EL MAMEY  LOS SERENOS,160,208,368,2,,ESC. NUEVA  EL MAMEY,9.249334,-73.617605,,,,,,,,
3959,12,225,99,27,CESAR,CURUMANI,GUAIMARAL,122,165,287,1,,ESC. NUEVA  GUIMARAL,9.2298077,-73.6612834,,,,,,,,
3960,12,225,99,35,CESAR,CURUMANI,INST. TECNICA CRISTIAN MORENO PALLARES,556,592,1148,4,,SABANA  GRANDE,9.198464,-73.607448,,,,,,,,
3961,12,225,99,70,CESAR,CURUMANI,SAN ROQUE,1491,1447,2938,9,,INSTITUCION AGROPECUARIA AGUSTIN RANGEL,9.2900806,-73.5186899,,,,,,,,
3962,12,225,99,75,CESAR,CURUMANI,ESCUELA SAN SEBASTIAN,255,270,525,2,,SAN SEBASTIAN,9.273103184,-73.53938523,,,,,,,,
3963,12,225,99,80,CESAR,CURUMANI,SANTA  ISABEL,377,425,802,3,,ESCUELA NUEVA  SANTA  ISABEL,9.3334278,-73.4856731,,,,,,,,
3964,12,300,00,00,CESAR,CHIMICHAGUA,PUESTO  CABECERA MUNICIPAL,6617,7083,13700,39,,IE INMACULADA CONCEPCIÓN MARIA RAFOLS  Cr.8 No.1-02,9.255165756,-73.81737195,,,,,,,,
3965,12,300,99,10,CESAR,CHIMICHAGUA,BETEL,130,160,290,1,,ESC. NUEVA  DE BETEL,9.43803538,-73.82318519,,,,,,,,
3966,12,300,99,15,CESAR,CHIMICHAGUA,BUENOS AIRES,132,177,309,1,,ESC. NUEVA  BUENOS AIRES,9.3055282,-73.9067781,,,,,,,,
3967,12,300,99,27,CESAR,CHIMICHAGUA,CANDELARIA,973,1065,2038,6,,COL. LORENZA BUSTA  CALLE CENTRAL,9.204444,-73.878611,,,,,,,,
3968,12,300,99,30,CESAR,CHIMICHAGUA,DIOS ME VE,168,190,358,2,,ESCUELA NUEVA  DIOS ME VE,9.357618436,-73.97904553,,,,,,,,
3969,12,300,99,34,CESAR,CHIMICHAGUA,EL GUAMO,252,280,532,2,,ESCUELA  NUEVA  SAN ISIDRO,9.2097409,-73.9065748,,,,,,,,
3970,12,300,99,35,CESAR,CHIMICHAGUA,EL TREBOL  DE PAJONAL,83,76,159,1,,CORREGIMIENTO EL TREBOL  DE PAJONAL,9.144106,-73.688028,,,,,,,,
3971,12,300,99,36,CESAR,CHIMICHAGUA,HIGOAMARILLO,255,297,552,2,,ESCUELA NUEVA  HIGOAMARILLO,9.329128423,-73.98953418,,,,,,,,
3972,12,300,99,42,CESAR,CHIMICHAGUA,LA MATA,310,359,669,2,,ESCUELA NUEVA  LA MATA,9.143945639,-73.7496968,,,,,,,,
3973,12,300,99,44,CESAR,CHIMICHAGUA,LAS FLORES,209,264,473,2,,E.N. LAS FLORES,9.29071754,-73.94276803,,,,,,,,
3974,12,300,99,53,CESAR,CHIMICHAGUA,LAS VEGAS,171,233,404,2,,E.N. LAS VEGAS,9.0792,-73.65173,,,,,,,,
3975,12,300,99,60,CESAR,CHIMICHAGUA,MANDINGUILLA,810,912,1722,5,,SAMUEL ARRIETA SEDE PRIMARIA,9.349264,-73.888784,,,,,,,,
3976,12,300,99,65,CESAR,CHIMICHAGUA,PIEDRAS BLANCAS,14,23,37,1,,ESC.  N. PIEDRAS BLANCAS,9.084504,-73.535833,,,,,,,,
3977,12,300,99,66,CESAR,CHIMICHAGUA,SALOA,1270,1290,2560,8,,I. E. CAMILO  NAMEN  SEDE BACHI,9.191683,-73.728412,,,,,,,,
3978,12,300,99,70,CESAR,CHIMICHAGUA,SAN MARTIN  DE GUILLIN,89,97,186,1,,E. N. SAN MARTIN  DE GUILLIN,9.122844,-73.687145,,,,,,,,
3979,12,300,99,79,CESAR,CHIMICHAGUA,SEMPEGUA,437,518,955,3,,I.E. EL CARMEN,9.162902719,-73.84220123,,,,,,,,
3980,12,300,99,80,CESAR,CHIMICHAGUA,ULTIMO  CASO,92,108,200,1,,ESCUELA NUEVA  ULTIMO  CASO,9.106821,-73.751604,,,,,,,,
3981,12,300,99,85,CESAR,CHIMICHAGUA,SABANA  DE JUAN MARCOS,136,132,268,1,,ESC. NUEVA  DE SABANAS DE JUAN,9.302551,-73.851656,,,,,,,,
3982,12,300,99,86,CESAR,CHIMICHAGUA,SOLEDAD,172,228,400,2,,I.E. SAN JOSE,9.056102,-73.705795,,,,,,,,
3983,12,300,99,95,CESAR,CHIMICHAGUA,ESC. NUEVA  DE PUEBLITO,65,88,153,1,,CORREGIMIENTO PUEBLITO,9.348426397,-73.77495983,,,,,,,,
3984,12,300,99,96,CESAR,CHIMICHAGUA,ZAPATI,109,112,221,1,,ESCUELA NUEVA  ZAPATI,9.081876,-73.752197,,,,,,,,
3985,12,375,00,00,CESAR,CHIRIGUANA,PUESTO  CABECERA MUNICIPAL,8697,8833,17530,50,,CL 8 # 10 - 66,9.361972,-73.594199,,,,,,,,
3986,12,375,98,01,CESAR,CHIRIGUANA,CARCEL,3,28,31,1,,CRA 6 FRENTE  AL PARQUE LAS MERCEDES,9.361886,-73.600776,,,,,,,,
3987,12,375,99,10,CESAR,CHIRIGUANA,LA AURORA,685,729,1414,4,,CENTRO  EDUCATIVO LA AURORA,9.467027,-73.554175,,,,,,,,
3988,12,375,99,15,CESAR,CHIRIGUANA,LA SIERRA,676,624,1300,4,,ESCUELA RURAL MIXTA  LA SIERRA,9.370114,-73.520861,,,,,,,,
3989,12,375,99,60,CESAR,CHIRIGUANA,POPONTE,645,722,1367,4,,ESCUELA RURAL MIXTA  No. 2,9.423458,-73.413991,,,,,,,,
3990,12,375,99,80,CESAR,CHIRIGUANA,RINCON  HONDO,1756,1635,3391,10,,IE. MANUEL GERMAN CUELLO- ESC. MIXTA  No. 1,9.397197,-73.48875,,,,,,,,
3991,12,410,01,01,CESAR,EL COPEY,I. E. AGRICOLA,3179,4013,7192,21,,CL 16 No. 17 - 80 EL BOSQUE,10.14905482,-73.96996268,,,,,,,,
3992,12,410,01,02,CESAR,EL COPEY,CENTRO  DE DESARROLLO INFANTIL SD COREA,3037,1278,4315,13,,CALLE 4 N 14A - 05,10.14790927,-73.95573378,,,,,,,,
3993,12,410,01,03,CESAR,EL COPEY,IE MONTELIBANO SEDE COREA,87,74,161,1,,CLL 4 No 15-72,10.145982,-73.956659,,,,,,,,
3994,12,410,02,01,CESAR,EL COPEY,I.E. AGRICOLA SEDE  LA ESPERANZA,2484,3529,6013,17,,CRA. 25 No. 7-51 BARRIO  LA ESPERANZA,10.14231867,-73.9690174,,,,,,,,
3995,12,410,02,02,CESAR,EL COPEY,I.E. AGRICOLA  SEDE SAN MARTIN,2045,2116,4161,12,,CRA. 9 No. 15-18 BARRIO  SAN MARTIN,10.15234028,-73.96529326,,,,,,,,
3996,12,410,99,20,CESAR,EL COPEY,CARACOLICITO,1022,1127,2149,7,,COLEGIO JOSE AGUSTIN MACKENZIE,10.19510798,-73.97209814,,,,,,,,
3997,12,410,99,30,CESAR,EL COPEY,CHIMILA,747,879,1626,5,,COL. RAFAEL  SOTO FUENTES,10.32839171,-73.84813935,,,,,,,,
3998,12,410,99,40,CESAR,EL COPEY,SAN FRANCISCO DE ASIS,245,320,565,2,,COL. SANFRANCISCO DE  ASIS,10.28676856,-73.89406922,,,,,,,,
3999,12,415,00,00,CESAR,EL PASO,PUESTO  CABECERA MUNICIPAL,3725,3945,7670,22,,CLL 2A 7 55 COL NACIONALIZADO DE EDUCACION MEDIA,9.663881524,-73.74621504,,,,,,,,
4000,12,415,99,03,CESAR,EL PASO,CUATRO VIENTOS,1090,1145,2235,7,,CARRETERA PRINCIPAL VIA  AL BANCO,9.738534,-73.709737,,,,,,,,
4001,12,415,99,05,CESAR,EL PASO,EL CARMEN,247,289,536,2,,ESC. MIXTA  DEL CARMEN,9.671343,-73.691257,,,,,,,,
4002,12,415,99,07,CESAR,EL PASO,EL VALLITO,277,341,618,2,,ESC. MIXTA  DEL VALLITO,9.82332,-73.649323,,,,,,,,
4003,12,415,99,12,CESAR,EL PASO,LA LOMA  DE CALENTURA,8590,8885,17475,50,,COL. BENITO  RAMOS  TRES PALACIO,9.617856,-73.600324,,,,,,,,
4004,12,415,99,17,CESAR,EL PASO,POTRERILLO,659,710,1369,4,,ESC. MIXTA  POTRERILLO,9.5347971,-73.6687964,,,,,,,,
4005,12,450,00,01,CESAR,GAMARRA,ESCUELA URBANA MIXTA  No 1,3098,3308,6406,19,,CLL 5 No 6-36 B. TORCOROMA,8.320479793,-73.74283986,,,,,,,,
4006,12,450,00,02,CESAR,GAMARRA,INSTITUCIÓN EDUCATIVA PROMOCION SOCIAL,768,698,1466,5,,KILOMETRO 2 VIA AGUACHICA,8.3292529,-73.7307109,,,,,,,,
4007,12,450,99,10,CESAR,GAMARRA,CASCAJAL,79,80,159,1,,ESC. SANRAFAEL,8.321507683,-73.73571898,,,,,,,,
4008,12,450,99,20,CESAR,GAMARRA,EL CONTENTO,198,229,427,2,,ESC. SAN JOSE,8.221722,-73.773111,,,,,,,,
4009,12,450,99,30,CESAR,GAMARRA,ESTACION,436,441,877,3,,ESC. CAMILO  TORRES,8.3398998,-73.7211143,,,,,,,,
4010,12,450,99,40,CESAR,GAMARRA,MAHOMA,77,129,206,1,,ESC. LAS MARIAS,8.3193365,-73.7494068,,,,,,,,
4011,12,450,99,55,CESAR,GAMARRA,PALENQUILLO,415,518,933,3,,CTRO EDU SAN FRANCISCO,8.4565074,-73.7359427,,,,,,,,
4012,12,450,99,70,CESAR,GAMARRA,PUERTO  MOSQUITO,330,403,733,3,,CTRO EDU. SAGRADO CORAZON DE,8.187252,-73.7586399,,,,,,,,
4013,12,450,99,85,CESAR,GAMARRA,PUERTO  VIEJO,160,153,313,1,,ESC. CORAZON DE JESUS,8.354261,-73.7590748,,,,,,,,
4014,12,525,00,00,CESAR,GONZALEZ,CAB. MUNICIPAL/ IE JORGE ELICER  GAITAN,1140,1158,2298,7,,COL. JORGE ELIECER  GAITAN  BRR.,8.3901104,-73.3823037,,,,,,,,
4015,12,525,99,13,CESAR,GONZALEZ,BUJARAVITA,37,70,107,1,,ESC. NUEVA  BUJARAVITA,8.428636,-73.357765,,,,,,,,
4016,12,525,99,25,CESAR,GONZALEZ,BURBURA,188,218,406,2,,ESC. NUEVA  BURBURA,8.431946,-73.374493,,,,,,,,
4017,12,525,99,38,CESAR,GONZALEZ,CULEBRITA,142,180,322,1,,ESC. NUEVA  CULEBRITA,8.4508864,-73.3769989,,,,,,,,
4018,12,525,99,50,CESAR,GONZALEZ,EL POTRERO,63,82,145,1,,VDA EL OSO (ESC. NUEVA  EL OSO),8.395241,-73.367644,,,,,,,,
4019,12,525,99,62,CESAR,GONZALEZ,LA FLORESTA,112,120,232,1,,ESC. NUEVA  LA FLORESTA,8.388489,-73.356417,,,,,,,,
4020,12,525,99,70,CESAR,GONZALEZ,MATA  DE FIQUE,67,99,166,1,,ESC. NUEVA  MATA  DE FIQUE,8.421585,-73.381485,,,,,,,,
4021,12,525,99,74,CESAR,GONZALEZ,MONTERA,72,90,162,1,,ESC. NUEVA  MONTERA,8.419213,-73.354158,,,,,,,,
4022,12,525,99,87,CESAR,GONZALEZ,SAN ISIDRO,424,427,851,3,,ESC. NUEVA  SAN ISIDRO,8.379447,-73.373519,,,,,,,,
4023,12,525,99,89,CESAR,GONZALEZ,VIJAGUAL,158,213,371,2,,ESC. NUEVA  VIJAGUAL,8.398656,-73.396185,,,,,,,,
4024,12,600,00,00,CESAR,LA GLORIA,PUESTO  CABECERA MUNICIPAL,2449,2557,5006,15,,CR 3 NO 5 - 55,8.621128232,-73.80315741,,,,,,,,
4025,12,600,99,20,CESAR,LA GLORIA,AYACUCHO,1020,1140,2160,7,,INSTITUCION EDUCATIVA EN AYACUCHO,8.600967584,-73.58637029,,,,,,,,
4026,12,600,99,28,CESAR,LA GLORIA,BESOTE,461,530,991,3,,C. E. LUIS ALBERTO BADILLO EN BESOTE,8.494604195,-73.63958348,,,,,,,,
4027,12,600,99,31,CESAR,LA GLORIA,BUBETA,72,159,231,1,,ESCUELA RURAL SEIS DE MAYO EN BUBETA,8.745707593,-73.58911828,,,,,,,,
4028,12,600,99,35,CESAR,LA GLORIA,CAROLINA,34,48,82,1,,ESCUELA RURAL DE CAROLINA EN CAROLINA,8.493552,-73.7639,,,,,,,,
4029,12,600,99,50,CESAR,LA GLORIA,LA MATA,807,866,1673,5,,EDUCATIVA NUESTRA SEÑORA  DEL CARMEN EN LA MATA,8.611433455,-73.63674387,,,,,,,,
4030,12,600,99,55,CESAR,LA GLORIA,MOLINA,59,68,127,1,,ESCUELA RURAL DE MOLINA EN MOLINA,8.561700768,-73.75418442,,,,,,,,
4031,12,600,99,70,CESAR,LA GLORIA,SAN PABLO,42,63,105,1,,ESCUELA RURAL MIXTA  DE SAN PABLO  EN SAN PABLO,8.536226,-73.553411,,,,,,,,
4032,12,600,99,85,CESAR,LA GLORIA,SIMAÑA,773,800,1573,5,,INSTITUCION EDUCATIVA SAN JUAN BAUTISTA EN SIMAÑA,8.611863915,-73.72957065,,,,,,,,
4033,12,608,01,01,CESAR,LA JAGUA  DE IBIRICO,IE JOSE GUILLERMO CASTRO  CASTRO,2400,5680,8080,23,,DIAGONAL 1 No 11-20,9.56438,-73.338885,,,,,,,,
4034,12,608,01,02,CESAR,LA JAGUA  DE IBIRICO,ESC URB MIXTA  No 1 SED IE JGC,5222,1591,6813,20,,CARRERA 1 No 3-68,9.556565,-73.330755,,,,,,,,
4035,12,608,02,01,CESAR,LA JAGUA  DE IBIRICO,IE LUIS CARLOS  GALAN  SARMIENTO,3051,4144,7195,21,,DIAGONAL 4 No 4-10,9.56766,-73.333632,,,,,,,,
4036,12,608,02,02,CESAR,LA JAGUA  DE IBIRICO,ESC URB TIMOTEA MENESES SED IE LCG,2633,2427,5060,15,,CALLE 6 No 8-20,9.562347,-73.337246,,,,,,,,
4037,12,608,99,05,CESAR,LA JAGUA  DE IBIRICO,BOQUERON,394,443,837,3,,IE BOQUERON,9.632809,-73.422183,,,,,,,,
4038,12,608,99,10,CESAR,LA JAGUA  DE IBIRICO,LA PALMITA,1151,1143,2294,7,,I.E. TECNICA,9.501124,-73.404361,,,,,,,,
4039,12,608,99,14,CESAR,LA JAGUA  DE IBIRICO,VICTORIA DE SAN ISIDRO,1162,1325,2487,8,,I.E. AGROPECUARIA,9.590419,-73.235518,,,,,,,,
4040,12,625,00,00,CESAR,MANAURE BALCON  DEL CESA,PUESTO  CABECERA MUNICIPAL,4243,4354,8597,25,,CLL 1D No 6A -41,10.39050764,-73.02761854,,,,,,,,
4041,12,625,99,50,CESAR,MANAURE BALCON  DEL CESA,JOSE CONCEPCION CAMPO  URDIALE,47,84,131,1,,ESC. NUEVA  CANADA,10.372548,-73.007131,,,,,,,,
4042,12,625,99,60,CESAR,MANAURE BALCON  DEL CESA,LA TOMITA,48,62,110,1,,ESC. NUEVA   LA TOMITA,10.395236,-73.098,,,,,,,,
4043,12,625,99,65,CESAR,MANAURE BALCON  DEL CESA,PIE DEL CIELO,18,29,47,1,,LA ANTENA,10.400768,-73.00308,,,,,,,,
4044,12,625,99,92,CESAR,MANAURE BALCON  DEL CESA,SABANA  DE LEON,106,149,255,1,,ESC. NUEVA  SABANA  DE LEON,10.378389,-73.032308,,,,,,,,
4045,12,625,99,95,CESAR,MANAURE BALCON  DEL CESA,TIERRA  GRATA,68,82,150,1,,VEREDA  TIERRA  GRATA,10.368652,-73.04240158,,,,,,,,
4046,12,650,00,00,CESAR,PAILITAS,PUESTO  CABECERA MUNICIPAL,7229,7372,14601,42,,CRA 5 No 7A-78 IE NUESTRA SEÑORA DEL CARMEN,8.958489466,-73.61991689,,,,,,,,
4047,12,650,99,05,CESAR,PAILITAS,EL BURRO,112,135,247,1,,CGTO EL BURRO  ESCUELA RURAL MIXTA  EL PROGRESO,8.874909,-73.66297734,,,,,,,,
4048,12,650,99,08,CESAR,PAILITAS,LA FLORESTA,102,126,228,1,,CGTO LA FLORESTA ESCUELA RURAL MIXTA   LA FLORESTA,8.842189,-73.675486,,,,,,,,
4049,12,650,99,10,CESAR,PAILITAS,PALESTINA,439,447,886,3,,CGTO PALESTINA ESCUELA RURAL MIXTA   ANTONIO NARIÑO,8.8792198,-73.6952387,,,,,,,,
4050,12,650,99,25,CESAR,PAILITAS,LOS LLANOS,56,94,150,1,,CGTO LOS LLANOS  ESCUELA RURAL MIXTA  LOS LLANOS,8.9487727,-73.5210309,,,,,,,,
4051,12,650,99,80,CESAR,PAILITAS,RIVERA,301,304,605,2,,CGTO RIVERA  ESC. RURAL MIXTA SANTA  RITA,9.005175,-73.694128,,,,,,,,
4052,12,700,00,00,CESAR,PELAYA,PUESTO  CABECERA MUNICIPAL,7334,7577,14911,43,,CALLE 9 No 10 - 45,8.689445,-73.66637,,,,,,,,
4053,12,700,99,30,CESAR,PELAYA,COSTILLAS,616,613,1229,4,,INSTITUCION EDUCATIVA EN COSTILLA,8.730797,-73.719591,,,,,,,,
4054,12,700,99,60,CESAR,PELAYA,SAN BERNARDO,662,683,1345,4,,I.E. FRANCISCO RINALDY,8.676739,-73.725573,,,,,,,,
4055,12,720,00,00,CESAR,PUEBLO  BELLO,PUESTO  CABECERA MUNICIPAL,7513,7879,15392,44,,CRA 8 No 10-69 CIC,10.417574,-73.584263,,,,,,,,
4056,12,720,99,56,CESAR,PUEBLO  BELLO,LA CAJA,834,941,1775,6,,LA CAJA,10.50928595,-73.53536587,,,,,,,,
4057,12,720,99,60,CESAR,PUEBLO  BELLO,LA HONDA,342,459,801,3,,COLEGIO LA HONDA,10.42560234,-73.48840682,,,,,,,,
4058,12,720,99,61,CESAR,PUEBLO  BELLO,LAS MINAS DE HIRACAL,472,650,1122,4,,COLEGIO MINAS DE IRACAL,10.362475,-73.492805,,,,,,,,
4059,12,720,99,72,CESAR,PUEBLO  BELLO,PALMARITO NUEVO  COLON,557,760,1317,4,,COLEGIO DE NUEVO  COLON,10.38857708,-73.75019031,,,,,,,,
4060,12,720,99,80,CESAR,PUEBLO  BELLO,NABUSIMAKE,1456,1536,2992,9,,COLEGIO DE BACHILLERATO NABUSIMAKE CIED,10.558911,-73.589426,,,,,,,,
4061,12,720,99,86,CESAR,PUEBLO  BELLO,SIMONORWA,251,261,512,2,,BIBLIOTECA,10.453632,-73.57595038,,,,,,,,
4062,12,750,00,00,CESAR,RIO DE ORO,CABECERA MUNICIPAL-IE NORMAL SUPERIOR,5443,6263,11706,34,,CLL EL BOSQUE #2-62,8.292218,-73.383274,,,,,,,,
4063,12,750,99,05,CESAR,RIO DE ORO,CORREGIMIENTO DE DIEGO  HERNANDEZ,125,183,308,1,,ESCUELA SEDE DIEGO  HERNANDEZ,8.25235,-73.473822,,,,,,,,
4064,12,750,99,08,CESAR,RIO DE ORO,CORREGIMIENTO EL GITANO,121,164,285,1,,ESCUELA SEDE EL GITANO,8.320173148,-73.40109008,,,,,,,,
